Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-10-08 15:57:35,"Pull 1",1h 11m,"Deadlift (Barbell)",1,50.0,8,0,0,"","",0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Deadlift (Barbell)",2,60.0,10,0,0,,,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Deadlift (Barbell)",3,70.0,6,0,0,,,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Deadlift (Barbell)",4,70.0,6,0,0,,,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Deadlift (Barbell)",5,90.0,5,0,0,,,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Seated Row (Machine)",1,36.0,9,0,0,"",,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Seated Row (Machine)",2,41.0,9,0,0,,,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Seated Row (Machine)",3,36.0,9,0,0,,,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Pullover (Dumbbell)",1,20.0,11,0,0,"",,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Pullover (Dumbbell)",2,22.0,9,0,0,,,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Pullover (Dumbbell)",3,22.0,10,0,0,,,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Upright Row (Dumbbell)",1,20.0,10,0,0,"",,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Upright Row (Dumbbell)",2,20.0,10,0,0,,,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Upright Row (Dumbbell)",3,20.0,10,0,0,,,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Triceps Extension (Cable)",1,10.2,10,0,0,"",,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Triceps Extension (Cable)",2,10.2,12,0,0,,,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Triceps Extension (Cable)",3,12.5,9,0,0,,,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Chin Up",1,0,10,0,0,"",,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Chin Up",2,0,10,0,0,,,0
2023-10-08 15:57:35,"Pull 1",1h 11m,"Chin Up",3,0,10,0,0,,,0
2023-10-09 17:32:21,"Legs 1",45m,"Squat (Barbell)",1,40.0,8,0,0,"","",0
2023-10-09 17:32:21,"Legs 1",45m,"Squat (Barbell)",2,50.0,6,0,0,,,0
2023-10-09 17:32:21,"Legs 1",45m,"Squat (Barbell)",3,50.0,5,0,0,,,0
2023-10-09 17:32:21,"Legs 1",45m,"Squat (Barbell)",4,50.0,5,0,0,,,0
2023-10-09 17:32:21,"Legs 1",45m,"Hip Thrust (Barbell)",1,30.0,10,0,0,"",,0
2023-10-09 17:32:21,"Legs 1",45m,"Hip Thrust (Barbell)",2,40.0,9,0,0,,,0
2023-10-09 17:32:21,"Legs 1",45m,"Hip Thrust (Barbell)",3,40.0,8,0,0,,,0
2023-10-09 17:32:21,"Legs 1",45m,"Lunge (Dumbbell)",1,18.0,7,0,0,"Reverse ",,0
2023-10-09 17:32:21,"Legs 1",45m,"Lunge (Dumbbell)",2,14.0,10,0,0,,,0
2023-10-09 17:32:21,"Legs 1",45m,"Lunge (Dumbbell)",3,12.0,10,0,0,,,0
2023-10-09 17:32:21,"Legs 1",45m,"Leg Extension (Machine)",1,52.0,10,0,0,"",,0
2023-10-09 17:32:21,"Legs 1",45m,"Leg Extension (Machine)",2,59.0,10,0,0,,,0
2023-10-09 17:32:21,"Legs 1",45m,"Leg Extension (Machine)",3,59.0,9,0,0,,,0
2023-10-09 17:32:21,"Legs 1",45m,"Standing Calf Raise (Machine)",1,40.0,15,0,0,"",,0
2023-10-09 17:32:21,"Legs 1",45m,"Standing Calf Raise (Machine)",2,35.0,17,0,0,,,0
2023-10-09 17:32:21,"Legs 1",45m,"Standing Calf Raise (Machine)",3,35.0,15,0,0,,,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Overhead Press (Barbell)",1,25.0,9,0,0,"","",0
2023-10-11 20:49:23,"Push 2",1h 11m,"Overhead Press (Barbell)",2,30.0,6,0,0,,,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Overhead Press (Barbell)",3,30.0,6,0,0,,,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Overhead Press (Barbell)",4,35.0,4,0,0,,,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Bench Press (Dumbbell)",1,36.0,10,0,0,"",,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Bench Press (Dumbbell)",2,40.0,10,0,0,,,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Bench Press (Dumbbell)",3,44.0,6,0,0,,,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Bent Over One Arm Row (Dumbbell)",1,40.0,15,0,0,"Evezés rud",,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Bent Over One Arm Row (Dumbbell)",2,60.0,8,0,0,,,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Bent Over One Arm Row (Dumbbell)",3,50.0,9,0,0,,,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Chest Fly (Dumbbell)",1,20.0,10,0,0,"",,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Chest Fly (Dumbbell)",2,20.0,9,0,0,,,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Chest Fly (Dumbbell)",3,0.0,0,0,0,,,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Bench Press - Close Grip (Barbell)",1,50.0,5,0,0,"",,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Bench Press - Close Grip (Barbell)",2,50.0,6,0,0,,,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Bench Press - Close Grip (Barbell)",3,50.0,5,0,0,,,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Bicep Curl (Dumbbell)",1,24.0,10,0,0,"",,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Bicep Curl (Dumbbell)",2,22.0,10,0,0,,,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Bicep Curl (Dumbbell)",3,20.0,9,0,0,,,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Push Up",1,0.0,10,0,0,"",,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Push Up",2,0.0,7,0,0,,,0
2023-10-11 20:49:23,"Push 2",1h 11m,"Push Up",3,0.0,5,0,0,,,0
2023-10-12 17:37:01,"Pull 2",57m,"Deadlift (Barbell)",1,60.0,8,0,0,"","",0
2023-10-12 17:37:01,"Pull 2",57m,"Deadlift (Barbell)",2,90.0,5,0,0,,,0
2023-10-12 17:37:01,"Pull 2",57m,"Deadlift (Barbell)",3,90.0,5,0,0,,,0
2023-10-12 17:37:01,"Pull 2",57m,"Pull Up",1,9.0,9,0,0,"",,0
2023-10-12 17:37:01,"Pull 2",57m,"Pull Up",2,9.0,7,0,0,,,0
2023-10-12 17:37:01,"Pull 2",57m,"Pull Up",3,11.6,6,0,0,,,0
2023-10-12 17:37:01,"Pull 2",57m,"Bent Over Row (Dumbbell)",1,20.0,13,0,0,"",,0
2023-10-12 17:37:01,"Pull 2",57m,"Bent Over Row (Dumbbell)",2,22.0,10,0,0,,,0
2023-10-12 17:37:01,"Pull 2",57m,"Bent Over Row (Dumbbell)",3,22.0,10,0,0,,,0
2023-10-12 17:37:01,"Pull 2",57m,"Straight arm pushdown ",1,16.5,15,0,0,"",,0
2023-10-12 17:37:01,"Pull 2",57m,"Straight arm pushdown ",2,19.3,11,0,0,,,0
2023-10-12 17:37:01,"Pull 2",57m,"Straight arm pushdown ",3,21.6,10,0,0,,,0
2023-10-12 17:37:01,"Pull 2",57m,"Bicep Curl (Barbell)",1,20.0,11,0,0,"",,0
2023-10-12 17:37:01,"Pull 2",57m,"Bicep Curl (Barbell)",2,25.0,9,0,0,,,0
2023-10-12 17:37:01,"Pull 2",57m,"Bicep Curl (Barbell)",3,30.0,6,0,0,,,0
2023-10-12 17:37:01,"Pull 2",57m,"Triceps Pushdown (Cable - Straight Bar)",1,14.7,15,0,0,"",,0
2023-10-12 17:37:01,"Pull 2",57m,"Triceps Pushdown (Cable - Straight Bar)",2,19.3,10,0,0,,,0
2023-10-12 17:37:01,"Pull 2",57m,"Triceps Pushdown (Cable - Straight Bar)",3,19.3,11,0,0,,,0
2023-10-12 17:37:01,"Pull 2",57m,"Face Pull (Cable)",1,12.5,18,0,0,"",,0
2023-10-12 17:37:01,"Pull 2",57m,"Face Pull (Cable)",2,14.7,16,0,0,,,0
2023-10-12 17:37:01,"Pull 2",57m,"Face Pull (Cable)",3,17.0,14,0,0,,,0
2023-10-13 17:42:51,"Legs 2",54m,"Leg Press",1,40.0,11,0,0,"","",0
2023-10-13 17:42:51,"Legs 2",54m,"Leg Press",2,50.0,10,0,0,,,0
2023-10-13 17:42:51,"Legs 2",54m,"Leg Press",3,60.0,7,0,0,,,0
2023-10-13 17:42:51,"Legs 2",54m,"Leg Press",4,60.0,7,0,0,,,0
2023-10-13 17:42:51,"Legs 2",54m,"Lunge (Dumbbell)",1,16.0,9,0,0,"",,0
2023-10-13 17:42:51,"Legs 2",54m,"Lunge (Dumbbell)",2,16.0,9,0,0,,,0
2023-10-13 17:42:51,"Legs 2",54m,"Lunge (Dumbbell)",3,14.0,8,0,0,,,0
2023-10-13 17:42:51,"Legs 2",54m,"Lunge (Dumbbell)",4,14.0,6,0,0,,,0
2023-10-13 17:42:51,"Legs 2",54m,"Seated Leg Curl (Machine)",1,45.0,10,0,0,"",,0
2023-10-13 17:42:51,"Legs 2",54m,"Seated Leg Curl (Machine)",2,45.0,11,0,0,,,0
2023-10-13 17:42:51,"Legs 2",54m,"Seated Leg Curl (Machine)",3,52.0,9,0,0,,,0
2023-10-13 17:42:51,"Legs 2",54m,"Seated Leg Curl (Machine)",4,52.0,6,0,0,,,0
2023-10-13 17:42:51,"Legs 2",54m,"Seated Calf Raise (Plate Loaded)",1,16.0,16,0,0,"",,0
2023-10-13 17:42:51,"Legs 2",54m,"Seated Calf Raise (Plate Loaded)",2,20.0,15,0,0,,,0
2023-10-13 17:42:51,"Legs 2",54m,"Seated Calf Raise (Plate Loaded)",3,20.0,13,0,0,,,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Bench Press (Barbell)",1,50.0,7,0,0,"","Push 1",0
2023-10-14 15:56:05,"Push 1",1h 5m,"Bench Press (Barbell)",2,60.0,5,0,0,,,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Bench Press (Barbell)",3,70.0,3,0,0,,,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Bench Press (Barbell)",4,60.0,6,0,0,,,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Arnold Press (Dumbbell)",1,32.0,9,0,0,"",,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Arnold Press (Dumbbell)",2,32.0,6,0,0,,,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Arnold Press (Dumbbell)",3,28.0,8,0,0,,,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Arnold Press (Dumbbell)",4,24.0,8,0,0,,,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Cable Crossover",1,15.8,15,0,0,"",,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Cable Crossover",2,20.4,12,0,0,,,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Cable Crossover",3,25.0,9,0,0,,,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Lateral Raise (Cable)",1,3.4,10,0,0,"",,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Lateral Raise (Cable)",2,3.4,11,0,0,,,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Lateral Raise (Cable)",3,3.4,11,0,0,,,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Lying dumbell tricep extension ",1,24.0,10,0,0,"",,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Lying dumbell tricep extension ",2,24.0,8,0,0,,,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Lying dumbell tricep extension ",3,20.0,10,0,0,,,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Waiter's curls",1,16.0,13,0,0,"",,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Waiter's curls",2,18.0,11,0,0,,,0
2023-10-14 15:56:05,"Push 1",1h 5m,"Waiter's curls",3,20.0,8,0,0,,,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Deadlift (Barbell)",1,50.0,6,0,0,"","",0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Deadlift (Barbell)",2,70.0,8,0,0,,,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Deadlift (Barbell)",3,80.0,7,0,0,,,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Deadlift (Barbell)",4,90.0,6,0,0,,,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Deadlift (Barbell)",5,100.0,4,0,0,,,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Seated Row (Machine)",1,72.0,10,0,0,"Nem csiga ",,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Seated Row (Machine)",2,72.0,8,0,0,,,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Seated Row (Machine)",3,62.0,10,0,0,,,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Pullover (Dumbbell)",1,22.0,10,0,0,"",,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Pullover (Dumbbell)",2,22.0,11,0,0,,,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Pullover (Dumbbell)",3,24.0,9,0,0,,,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Upright Row (Dumbbell)",1,25.0,9,0,0,"",,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Upright Row (Dumbbell)",2,25.0,9,0,0,,,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Upright Row (Dumbbell)",3,25.0,10,0,0,,,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Triceps Extension (Cable)",1,12.5,11,0,0,"",,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Triceps Extension (Cable)",2,14.7,9,0,0,,,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Triceps Extension (Cable)",3,12.5,10,0,0,,,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Chin Up",1,4.5,7,0,0,"",,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Chin Up",2,9.0,5,0,0,,,0
2023-10-16 17:26:02,"Pull 1",1h 12m,"Chin Up",3,14.0,6,0,0,,,0
2023-10-17 17:43:05,"Legs 1",28m,"Squat (Barbell)",1,40.0,10,0,0,"","",0
2023-10-17 17:43:05,"Legs 1",28m,"Squat (Barbell)",2,50.0,7,0,0,,,0
2023-10-17 17:43:05,"Legs 1",28m,"Squat (Barbell)",3,50.0,6,0,0,,,0
2023-10-17 17:43:05,"Legs 1",28m,"Squat (Barbell)",4,50.0,6,0,0,,,0
2023-10-17 17:43:05,"Legs 1",28m,"Lunge (Dumbbell)",1,16.0,7,0,0,"Reverse ",,0
2023-10-17 17:43:05,"Legs 1",28m,"Lunge (Dumbbell)",2,16.0,7,0,0,,,0
2023-10-17 17:43:05,"Legs 1",28m,"Lunge (Dumbbell)",3,16.0,6,0,0,,,0
2023-10-17 17:43:05,"Legs 1",28m,"Standing Calf Raise (Machine)",1,55.0,17,0,0,"",,0
2023-10-17 17:43:05,"Legs 1",28m,"Standing Calf Raise (Machine)",2,75.0,16,0,0,,,0
2023-10-17 17:43:05,"Legs 1",28m,"Standing Calf Raise (Machine)",3,75.0,10,0,0,,,0
2023-10-20 17:25:40,"Push 2",1h 2m,"Overhead Press (Barbell)",1,30.0,8,0,0,"","",0
2023-10-20 17:25:40,"Push 2",1h 2m,"Overhead Press (Barbell)",2,35.0,5,0,0,,,0
2023-10-20 17:25:40,"Push 2",1h 2m,"Overhead Press (Barbell)",3,35.0,3,0,0,,,0
2023-10-20 17:25:40,"Push 2",1h 2m,"Overhead Press (Barbell)",4,30.0,7,0,0,,,0
2023-10-20 17:25:40,"Push 2",1h 2m,"Bench Press (Dumbbell)",1,40.0,10,0,0,"",,0
2023-10-20 17:25:40,"Push 2",1h 2m,"Bench Press (Dumbbell)",2,44.0,9,0,0,,,0
2023-10-20 17:25:40,"Push 2",1h 2m,"Bench Press (Dumbbell)",3,44.0,7,0,0,,,0
2023-10-20 17:25:40,"Push 2",1h 2m,"Bent Over One Arm Row (Dumbbell)",1,50.0,8,0,0,"Evezés ",,0
2023-10-20 17:25:40,"Push 2",1h 2m,"Bent Over One Arm Row (Dumbbell)",2,50.0,11,0,0,,,0
2023-10-20 17:25:40,"Push 2",1h 2m,"Bent Over One Arm Row (Dumbbell)",3,60.0,8,0,0,,,0
2023-10-20 17:25:40,"Push 2",1h 2m,"Chest Fly (Dumbbell)",1,20.0,11,0,0,"",,0
2023-10-20 17:25:40,"Push 2",1h 2m,"Chest Fly (Dumbbell)",2,20.0,8,0,0,,,0
2023-10-20 17:25:40,"Push 2",1h 2m,"Bench Press - Close Grip (Barbell)",1,50.0,10,0,0,"",,0
2023-10-20 17:25:40,"Push 2",1h 2m,"Bench Press - Close Grip (Barbell)",2,60.0,6,0,0,,,0
2023-10-20 17:25:40,"Push 2",1h 2m,"Bench Press - Close Grip (Barbell)",3,60.0,5,0,0,,,0
2023-10-20 17:25:40,"Push 2",1h 2m,"Bicep Curl (Dumbbell)",1,24.0,10,0,0,"",,0
2023-10-20 17:25:40,"Push 2",1h 2m,"Bicep Curl (Dumbbell)",2,24.0,10,0,0,,,0
2023-10-20 17:25:40,"Push 2",1h 2m,"Bicep Curl (Dumbbell)",3,20.0,10,0,0,,,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Deadlift (Barbell)",1,90.0,7,0,0,"","",0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Deadlift (Barbell)",2,100.0,4,0,0,,,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Deadlift (Barbell)",3,100.0,3,0,0,,,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Pull Up",1,9.0,7,0,0,"",,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Pull Up",2,9.0,7,0,0,,,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Pull Up",3,9.0,7,0,0,,,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Bent Over Row (Dumbbell)",1,22.0,11,0,0,"",,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Bent Over Row (Dumbbell)",2,22.0,11,0,0,,,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Bent Over Row (Dumbbell)",3,22.0,10,0,0,,,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Straight arm pushdown ",1,19.3,12,0,0,"",,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Straight arm pushdown ",2,19.3,13,0,0,,,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Straight arm pushdown ",3,19.3,11,0,0,,,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Bicep Curl (Barbell)",1,25.0,9,0,0,"",,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Bicep Curl (Barbell)",2,30.0,6,0,0,,,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Bicep Curl (Barbell)",3,30.0,5,0,0,,,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",1,19.3,11,0,0,"",,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",2,19.3,11,0,0,,,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",3,19.3,10,0,0,,,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Face Pull (Cable)",1,14.7,17,0,0,"",,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Face Pull (Cable)",2,14.7,15,0,0,,,0
2023-10-21 15:17:58,"Pull 2",1h 6m,"Face Pull (Cable)",3,14.7,16,0,0,,,0
2023-10-22 14:38:21,"Legs 2",40m,"Leg Press",1,50.0,7,0,0,"","",0
2023-10-22 14:38:21,"Legs 2",40m,"Leg Press",2,70.0,6,0,0,,,0
2023-10-22 14:38:21,"Legs 2",40m,"Leg Press",3,80.0,5,0,0,,,0
2023-10-22 14:38:21,"Legs 2",40m,"Leg Press",4,80.0,5,0,0,,,0
2023-10-22 14:38:21,"Legs 2",40m,"Lunge (Dumbbell)",1,16.0,11,0,0,"",,0
2023-10-22 14:38:21,"Legs 2",40m,"Lunge (Dumbbell)",2,16.0,10,0,0,,,0
2023-10-22 14:38:21,"Legs 2",40m,"Lunge (Dumbbell)",3,14.0,9,0,0,,,0
2023-10-22 14:38:21,"Legs 2",40m,"Seated Leg Curl (Machine)",1,45.0,13,0,0,"",,0
2023-10-22 14:38:21,"Legs 2",40m,"Seated Leg Curl (Machine)",2,52.0,8,0,0,,,0
2023-10-22 14:38:21,"Legs 2",40m,"Seated Leg Curl (Machine)",3,45.0,9,0,0,,,0
2023-10-22 14:38:21,"Legs 2",40m,"Seated Leg Curl (Machine)",4,45.0,8,0,0,,,0
2023-10-22 14:38:21,"Legs 2",40m,"Seated Calf Raise (Plate Loaded)",1,20.0,17,0,0,"",,0
2023-10-22 14:38:21,"Legs 2",40m,"Seated Calf Raise (Plate Loaded)",2,20.0,15,0,0,,,0
2023-10-22 14:38:21,"Legs 2",40m,"Seated Calf Raise (Plate Loaded)",3,20.0,17,0,0,,,0
2023-10-25 17:37:57,"Push 1",1h,"Bench Press (Barbell)",1,50.0,10,0,0,"","Push 1",0
2023-10-25 17:37:57,"Push 1",1h,"Bench Press (Barbell)",2,60.0,7,0,0,,,0
2023-10-25 17:37:57,"Push 1",1h,"Bench Press (Barbell)",3,70.0,4,0,0,,,0
2023-10-25 17:37:57,"Push 1",1h,"Bench Press (Barbell)",4,60.0,6,0,0,,,0
2023-10-25 17:37:57,"Push 1",1h,"Arnold Press (Dumbbell)",1,32.0,4,0,0,"",,0
2023-10-25 17:37:57,"Push 1",1h,"Arnold Press (Dumbbell)",2,28.0,7,0,0,,,0
2023-10-25 17:37:57,"Push 1",1h,"Arnold Press (Dumbbell)",3,24.0,7,0,0,,,0
2023-10-25 17:37:57,"Push 1",1h,"Arnold Press (Dumbbell)",4,24.0,6,0,0,,,0
2023-10-25 17:37:57,"Push 1",1h,"Cable Crossover",1,14.7,10,0,0,"Sulyok fele nehezebb ",,0
2023-10-25 17:37:57,"Push 1",1h,"Cable Crossover",2,20.4,8,0,0,,,0
2023-10-25 17:37:57,"Push 1",1h,"Cable Crossover",3,20.0,8,0,0,,,0
2023-10-25 17:37:57,"Push 1",1h,"Lateral Raise (Cable)",1,3.4,10,0,0,"",,0
2023-10-25 17:37:57,"Push 1",1h,"Lateral Raise (Cable)",2,3.4,12,0,0,,,0
2023-10-25 17:37:57,"Push 1",1h,"Lateral Raise (Cable)",3,3.4,10,0,0,,,0
2023-10-25 17:37:57,"Push 1",1h,"Lying dumbell tricep extension ",1,20.0,10,0,0,"",,0
2023-10-25 17:37:57,"Push 1",1h,"Lying dumbell tricep extension ",2,24.0,10,0,0,,,0
2023-10-25 17:37:57,"Push 1",1h,"Lying dumbell tricep extension ",3,20.0,8,0,0,,,0
2023-10-25 17:37:57,"Push 1",1h,"Waiter's curls",1,16.0,12,0,0,"",,0
2023-10-25 17:37:57,"Push 1",1h,"Waiter's curls",2,18.0,12,0,0,,,0
2023-10-25 17:37:57,"Push 1",1h,"Waiter's curls",3,20.0,10,0,0,,,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Deadlift (Barbell)",1,60.0,8,0,0,"","",0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Deadlift (Barbell)",2,60.0,6,0,0,,,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Deadlift (Barbell)",3,80.0,5,0,0,,,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Deadlift (Barbell)",4,100.0,5,0,0,,,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Deadlift (Barbell)",5,120.0,1,0,0,,,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Seated Row (Machine)",1,72.0,8,0,0,"Súlyos ",,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Seated Row (Machine)",2,72.0,8,0,0,,,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Seated Row (Machine)",3,62.0,10,0,0,,,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Pullover (Dumbbell)",1,22.0,11,0,0,"",,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Pullover (Dumbbell)",2,24.0,8,0,0,,,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Pullover (Dumbbell)",3,24.0,9,0,0,,,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Upright Row (Dumbbell)",1,25.0,10,0,0,"",,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Upright Row (Dumbbell)",2,25.0,9,0,0,,,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Upright Row (Dumbbell)",3,25.0,9,0,0,,,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Triceps Extension (Cable)",1,12.5,11,0,0,"Overhead ",,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Triceps Extension (Cable)",2,14.7,9,0,0,,,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Triceps Extension (Cable)",3,12.5,12,0,0,,,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Chin Up",1,9.0,6,0,0,"",,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Chin Up",2,9.0,7,0,0,,,0
2023-10-26 17:35:14,"Pull 1",1h 12m,"Chin Up",3,14.0,5,0,0,,,0
2023-10-27 17:42:21,"Legs 1",45m,"Squat (Barbell)",1,40.0,8,0,0,"","",0
2023-10-27 17:42:21,"Legs 1",45m,"Squat (Barbell)",2,50.0,7,0,0,,,0
2023-10-27 17:42:21,"Legs 1",45m,"Squat (Barbell)",3,60.0,5,0,0,,,0
2023-10-27 17:42:21,"Legs 1",45m,"Squat (Barbell)",4,60.0,5,0,0,,,0
2023-10-27 17:42:21,"Legs 1",45m,"Lunge (Dumbbell)",1,16.0,9,0,0,"",,0
2023-10-27 17:42:21,"Legs 1",45m,"Lunge (Dumbbell)",2,16.0,8,0,0,,,0
2023-10-27 17:42:21,"Legs 1",45m,"Lunge (Dumbbell)",3,16.0,8,0,0,,,0
2023-10-27 17:42:21,"Legs 1",45m,"Standing Calf Raise (Machine)",1,65.0,15,0,0,"",,0
2023-10-27 17:42:21,"Legs 1",45m,"Standing Calf Raise (Machine)",2,65.0,16,0,0,,,0
2023-10-27 17:42:21,"Legs 1",45m,"Standing Calf Raise (Machine)",3,65.0,14,0,0,,,0
2023-10-28 17:02:25,"Push 2",52m,"Overhead Press (Barbell)",1,30.0,7,0,0,"","",0
2023-10-28 17:02:25,"Push 2",52m,"Overhead Press (Barbell)",2,30.0,7,0,0,,,0
2023-10-28 17:02:25,"Push 2",52m,"Overhead Press (Barbell)",3,30.0,6,0,0,,,0
2023-10-28 17:02:25,"Push 2",52m,"Overhead Press (Barbell)",4,30.0,5,0,0,,,0
2023-10-28 17:02:25,"Push 2",52m,"Bench Press (Dumbbell)",1,40.0,10,0,0,"",,0
2023-10-28 17:02:25,"Push 2",52m,"Bench Press (Dumbbell)",2,44.0,10,0,0,,,0
